          60          60
         247         251         252         257         258         261
           0           0         262         264         265         269
           1           2           0           0           0           0
           0           0           0           0           0           0
           3           5           6           9          10          13
          14          17          18          21          22          25
          26          29          30          34          35          38
          39          41          42          44           0           0
           0           0           0           0           0           0
          45          47          48          50          51          54
          55          58          59          61          62          65
          66          70          71          77          78          83
          84          89          90          96          97         102
         103         106         107         111         112         117
         118         126         127         137         138         148
         149         158         159         167         168         176
         177         185         186         194         195         200
         201         207         208         214         215         220
         221         225         226         231         232         239
         240         247         248         253         254         259
         260         264         265         268         269         273
         274         278         279         283         284         289
           1           2           0           0           0           0
           0           0           0           0           0           0
           0           0           3           5           6           8
           9          11          12          15          16          19
          20          23          24          28          29          34
          35          38          39          42          43          45
           0           0           0           0           0           0
          46          48          49          51          52          56
          57          60          61          64          65          69
